Competition,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,Team,Player,StartingPosition,EnterMinute,ExitMinute,PlayerID,PlayerFirstName,PlayerSurname,PlayerNationality,PlayerBirthCountry,PlayerBirthdate
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,Santi Cazorla,AM-C,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,F. Coquelin,DM-CR,0,67,63904,Francis,Coquelin,France,France,91/05/13
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,A. Oxlade-Chamberlain,AM-R,0,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,L. Podolski,A-C,0,74,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,Y. Gervinho,AM-L,0,74,13760,Gervais Lombe Yao,Kouassi,Côte d'Ivoire,Côte d'Ivoire,87/05/27
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,A. Ramsey,,67,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,O. Giroud,,74,,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,T. Walcott,,74,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,L. Koscielny,,,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,André Santos,,,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,A. Arshavin,,,,6880,Andrey,Arshavin,Russia,Russia,81/05/29
EnglandPremierLeague,9/15/2012,Arsenal,Southampton,6,1,Arsenal,V. Mannone,,,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,A. Lindegaard,GK-C,0,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,R. Ferdinand,D1-CL,0,,179,Rio,Ferdinand,England,England,78/11/07
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,N. Vidić,D1-CR,0,77,756,Nemanja,Vidić,Serbia,Serbia,81/10/21
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,A. Büttner,D2-L,0,,24652,Alexander,Büttner,Netherlands,Netherlands,89/02/11
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,Rafael,D2-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,M. Carrick,M-CR,0,,183,Michael,Carrick,England,England,81/07/28
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,R. Giggs,M-L,0,71,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,P. Scholes,M-CL,0,71,2915,Paul,Scholes,England,England,74/11/16
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,Nani,M-R,0,,4647,Luís Carlos,Almeida da Cunha,Portugal,Cape Verde Islands,86/11/17
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,D. Welbeck,A-CL,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,Javier Hernández,A-CR,0,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,R. van Persie,,71,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,N. Powell,,71,,140764,Nick,Powell,England,England,94/03/23
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,J. Evans,,77,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,David de Gea,,,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,A. Valencia,,,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,T. Cleverley,,,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,9/15/2012,Manchester United,Wigan Athletic,4,0,Manchester United,S. Kagawa,,,,25072,Shinji,Kagawa,Japan,Japan,89/03/17
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,A. Cole,D1-L,0,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,J. Terry,D2-CL,0,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,B. Ivanović,D1-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,David Luiz,D2-CR,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,R. Bertrand,AM-L,0,58,21046,Ryan,Bertrand,England,England,89/08/05
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,F. Lampard,M-CL,0,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,J. Obi Mikel,M-CR,0,,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,Ramires,AM-R,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,E. Hazard,AM-C,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,Fernando Torres,A-C,0,81,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,V. Moses,,58,,25395,Victor,Moses,Nigeria,Nigeria,90/12/12
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,D. Sturridge,,81,,5206,Daniel Andre,Sturridge,England,England,89/09/01
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,Oriol Romeu,,,,97045,Oriol,Romeu Vidal,Spain,Spain,91/09/24
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,Oscar,,,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,R. Turnbull,,,,2813,Ross,Turnbull,England,England,85/01/04
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,G. Cahill,,,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,9/15/2012,Queens Park Ra&hellip;,Chelsea,0,0,Chelsea,Azpilicueta,,,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,V. Mannone,GK-C,0,,16086,Vito,Mannone,Italy,Italy,88/03/02
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,T. Vermaelen,D1-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,C. Jenkinson,D2-R,0,,142739,Carl,Jenkinson,England,England,92/02/08
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,Arteta,M-CL,0,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,A. Diaby,M-CR,0,,2959,Vassiriki Abou,Diaby,France,France,86/05/11
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,Santi Cazorla,AM-C,0,90,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,L. Podolski,AM-L,0,90,2053,Lukas,Podolski,Germany,Poland,85/06/04
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,Y. Gervinho,AM-R,0,,13760,Gervais Lombe Yao,Kouassi,Côte d'Ivoire,Côte d'Ivoire,87/05/27
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,O. Giroud,A-C,0,76,59504,Olivier,Giroud,France,France,86/09/30
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,A. Ramsey,,76,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,F. Coquelin,,90,,63904,Francis,Coquelin,France,France,91/05/13
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,T. Walcott,,90,,194,Theo,Walcott,England,England,89/03/16
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,A. Oxlade-Chamberlain,,,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,André Santos,,,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,L. Koscielny,,,,37785,Laurent,Koscielny,France,France,85/09/10
UEFAChampionsLeague,9/18/2012,Montpellier,Arsenal,1,2,Arsenal,J. Shea,,,,166719,James,Shea,England,England,91/06/16
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,A. Cole,D2-L,0,,178,Ashley,Cole,England,England,80/12/20
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,B. Ivanović,D2-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,David Luiz,D1-CR,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,F. Lampard,M-CL,0,,189,Frank,Lampard,England,England,78/06/20
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,J. Obi Mikel,M-C,0,,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Ramires,M-CR,0,69,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,E. Hazard,AM-CR,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Oscar,AM-CL,0,74,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Fernando Torres,A-C,0,,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,R. Bertrand,,69,,21046,Ryan,Bertrand,England,England,89/08/05
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Mata,,74,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Oriol Romeu,,,,97045,Oriol,Romeu Vidal,Spain,Spain,91/09/24
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,V. Moses,,,,25395,Victor,Moses,Nigeria,Nigeria,90/12/12
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,R. Turnbull,,,,2813,Ross,Turnbull,England,England,85/01/04
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,G. Cahill,,,,2797,Gary,Cahill,England,England,85/12/19
UEFAChampionsLeague,9/19/2012,Chelsea,Juventus,2,2,Chelsea,Azpilicueta,,,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,N. Vidić,D1-CR,0,,756,Nemanja,Vidić,Serbia,Serbia,81/10/21
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,P. Evra,D2-L,0,,2909,Patrice,Evra,France,Senegal,81/05/15
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,J. Evans,D1-CL,0,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,Rafael,D2-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,M. Carrick,M-CR,0,,183,Michael,Carrick,England,England,81/07/28
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,A. Valencia,M-R,0,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,P. Scholes,M-CL,0,79,2915,Paul,Scholes,England,England,74/11/16
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,Nani,M-L,0,,4647,Luís Carlos,Almeida da Cunha,Portugal,Cape Verde Islands,86/11/17
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,S. Kagawa,AM-CR,0,84,25072,Shinji,Kagawa,Japan,Japan,89/03/17
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,R. van Persie,A-CL,0,81,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,D. Fletcher,,79,,2911,Darren,Fletcher,Scotland,Scotland,84/02/01
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,Javier Hernández,,81,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,D. Welbeck,,84,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,R. Ferdinand,,,,179,Rio,Ferdinand,England,England,78/11/07
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,Anderson,,,,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
UEFAChampionsLeague,9/19/2012,Manchester United,Galatasaray,1,0,Manchester United,T. Cleverley,,,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,A. Cole,D2-L,0,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,G. Cahill,D1-CL,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,B. Ivanović,D2-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,David Luiz,D1-CR,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,J. Obi Mikel,M-CR,0,81,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Ramires,M-CL,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Mata,AM-R,0,89,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,E. Hazard,AM-L,0,61,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Oscar,AM-C,0,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Fernando Torres,A-C,0,,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,V. Moses,,61,,25395,Victor,Moses,Nigeria,Nigeria,90/12/12
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,F. Lampard,,81,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,J. Terry,,89,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Oriol Romeu,,,,97045,Oriol,Romeu Vidal,Spain,Spain,91/09/24
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,R. Turnbull,,,,2813,Ross,Turnbull,England,England,85/01/04
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,Azpilicueta,,,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,9/22/2012,Chelsea,Stoke City,1,0,Chelsea,R. Bertrand,,,,21046,Ryan,Bertrand,England,England,89/08/05
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,V. Mannone,GK-C,0,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,L. Koscielny,D1-CL,0,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,C. Jenkinson,D2-R,0,,142739,Carl,Jenkinson,England,England,92/02/08
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,Arteta,M-CR,0,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,A. Diaby,M-CL,0,71,2959,Vassiriki Abou,Diaby,France,France,86/05/11
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,Santi Cazorla,AM-C,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,A. Ramsey,AM-R,0,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,L. Podolski,AM-L,0,72,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,Y. Gervinho,A-C,0,90+1,13760,Gervais Lombe Yao,Kouassi,Côte d'Ivoire,Côte d'Ivoire,87/05/27
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,O. Giroud,,71,,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,T. Walcott,,72,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,F. Coquelin,,90+1,,63904,Francis,Coquelin,France,France,91/05/13
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,André Santos,,,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,A. Oxlade-Chamberlain,,,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,J. Djourou,,,,200,Johan Danon,Djourou-Gbadjere,Switzerland,Côte d'Ivoire,87/01/18
EnglandPremierLeague,9/23/2012,Manchester City,Arsenal,1,1,Arsenal,E. Martínez,,,,102587,Damián Emiliano,Martínez,Argentina,Argentina,92/09/02
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,A. Lindegaard,GK-C,0,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,R. Ferdinand,D1-CL,0,,179,Rio,Ferdinand,England,England,78/11/07
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,P. Evra,D2-L,0,,2909,Patrice,Evra,France,Senegal,81/05/15
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,J. Evans,D1-CR,0,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,Rafael,D2-R,0,89,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,M. Carrick,M-CR,0,,183,Michael,Carrick,England,England,81/07/28
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,A. Valencia,AM-R,0,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,R. Giggs,M-CL,0,,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,Nani,AM-L,0,46,4647,Luís Carlos,Almeida da Cunha,Portugal,Cape Verde Islands,86/11/17
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,S. Kagawa,AM-C,0,81,25072,Shinji,Kagawa,Japan,Japan,89/03/17
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,R. van Persie,A-C,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,P. Scholes,,46,,2915,Paul,Scholes,England,England,74/11/16
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,Javier Hernández,,81,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,D. Welbeck,,89,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,David de Gea,,,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,Anderson,,,,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,T. Cleverley,,,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,9/23/2012,Liverpool,Manchester United,1,2,Manchester United,A. Büttner,,,,24652,Alexander,Büttner,Netherlands,Netherlands,89/02/11
EnglandPremierLeague,9/29/2012,Arsenal,Chelsea,1,2,Arsenal,V. Mannone,GK-C,0,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,9/29/2012,Arsenal,Chelsea,1,2,Arsenal,T. Vermaelen,D1-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,9/29/2012,Arsenal,Chelsea,1,2,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
